ti_id	ti_d	ti_my	ti_y	ti_f	a1_	a1_name	a1_country	a1_knowngroup	a1_ethnic	a1_religion1	a1_religion2	a1_type1	a1_type2	a1_type3	a2_	a2_name	a2_country	a2_knowngroup	a2_ethnic	a2_religion1	a2_religion2	a2_type1	a2_type2	a2_type3	ac_isrootevent	ac_event	ac_eventbase	ac_eventroot	ac_quadclass	ac_goldsteinscale	ac_nummentions	ac_numsources	ac_numarticles	ac_avgtone	a1_geo_type	a1_geo_fullname	a1_geo_country	a1_geo_adm1	a1_geo_lat	a1_geo_long	a1_geo_featureid	a2_geo_type	a2_geo_fullname	a2_geo_country	a2_geo_adm1	a2_geo_lat	a2_geo_long	a2_geo_featureid	ac_geo_type	ac_geo_fullname	ac_geo_country	ac_geo_adm1	ac_geo_lat	ac_geo_long	ac_geo_featureid	da_dateadded	da_sourceurl
296512134	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	10	10	1	1	0.0	2	1	2	1.71041186406	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	20140508	http://www.dw.de/missing-journalist-detained-for-alleged-leaks/a-17620229
296512135	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	10	10	1	1	0.0	2	1	2	1.71041186406	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	20140508	http://www.dw.de/missing-journalist-detained-for-alleged-leaks/a-17620229
296512136	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	LI KEQIANG	CHN					GOV			1	10	10	1	1	0.0	11	2	11	3.34851823785	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.chinadaily.com.cn/world/2014livisitafrica/2014-05/08/content_17494655.htm
296512137	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			1	10	10	1	1	0.0	1	1	1	3.36633663366	1	Northern Mariana Islands	CQ	CQ	19.4355	144.888	CQ	4	Nkandla, KwaZulu-Natal, South Africa	SF	SF02	-28.6207	31.0907	-1266423	4	Nkandla, KwaZulu-Natal, South Africa	SF	SF02	-28.6207	31.0907	-1266423	20140508	http://www.bdlive.co.za/opinion/columnists/2014/05/08/the-insider-bob-finds-hes-not-their-china-any-more
296512138	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			0	10	10	1	1	0.0	1	1	1	3.36633663366	1	Zimbabwe	ZI	ZI	-20.0	30.0	ZI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.bdlive.co.za/opinion/columnists/2014/05/08/the-insider-bob-finds-hes-not-their-china-any-more
296512139	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	TANG JIAXUAN	CHN					GOV			1	15	15	1	1	0.0	2	1	2	1.51515151515	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.japantimes.co.jp/news/2014/05/08/national/new-ldp-delegation-set-to-meet-chinas-no-4-leader-on-friday/
296512140	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	20	20	2	1	3.0	4	1	4	0.787401574803	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.rappler.com/nation/57577-china-slams-ph-provocative-act
296512141	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	20	20	2	1	3.0	2	1	2	1.88679245283	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20140508	Xinhua news agency, Beijing/BBC Monitoring/(c) BBC
296512142	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	20	20	2	1	3.0	2	1	2	0.947867298578	4	Myitkyina, Kachin State, Myanmar	BM	BM04	25.3833	97.4	-431619	4	Myitkyina, Kachin State, Myanmar	BM	BM04	25.3833	97.4	-431619	4	Myitkyina, Kachin State, Myanmar	BM	BM04	25.3833	97.4	-431619	20140508	http://www.kachinnews.com/news/2649-ex-political-prisoners-protest-in-myitkyina-against-myitsone-dam.html
296512143	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	20	20	2	1	3.0	2	1	2	0.947867298578	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.kachinnews.com/news/2649-ex-political-prisoners-protest-in-myitkyina-against-myitsone-dam.html
296512144	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	25	25	2	1	-0.3	2	1	2	0.875	4	Palawan, Dapitan, Philippines	RP	RPC2	8.63333	123.4	-2447135	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	4	Palawan, Dapitan, Philippines	RP	RPC2	8.63333	123.4	-2447135	20140508	http://www.businessmirror.com.ph/index.php/en/news/nation/31801-group-hits-china-s-latest-bullying-against-phl
296512145	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	25	25	2	1	-0.3	2	1	2	0.875	4	Palawan, Dapitan, Philippines	RP	RPC2	8.63333	123.4	-2447135	4	Palawan, Dapitan, Philippines	RP	RPC2	8.63333	123.4	-2447135	4	Palawan, Dapitan, Philippines	RP	RPC2	8.63333	123.4	-2447135	20140508	http://www.businessmirror.com.ph/index.php/en/news/nation/31801-group-hits-china-s-latest-bullying-against-phl
296512146	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	36	36	3	1	4.0	2	1	2	2.81124497992	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.swradioafrica.com/2014/05/08/zanu-pf-government-stifling-investment-efforts/
296512147	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	36	36	3	1	4.0	2	1	2	2.81124497992	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	20140508	http://www.swradioafrica.com/2014/05/08/zanu-pf-government-stifling-investment-efforts/
296512148	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINESE	CHN					GOV			1	36	36	3	1	4.0	3	1	3	4.22535211268	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.chinadaily.com.cn/world/2014livisitafrica/2014-05/08/content_17494655.htm
296512149	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	40	40	4	1	1.0	2	1	2	2.9926335175	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Rome, Lazio, Italy	IT	IT07	41.9	12.4833	-126693	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.japantimes.co.jp/news/2014/05/08/asia-pacific/social-issues-asia-pacific/yes-man-whose-faith-defied-chinas-rulers/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+japantimes+%28The+Japan+Times%3A+All+Stories%29
296512150	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	40	40	4	1	1.0	4	2	4	3.10274246156	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.arirang.co.kr/News/News_View.asp?nseq=162035
296512151	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	FUZHOU	CHN								CHNGOV	CHINA	CHN					GOV			1	40	40	4	1	1.0	2	1	2	5.05050505051	4	Fuzhou, Fujian, China	CH	CH07	26.0614	119.306	-1905938	4	Fuzhou, Fujian, China	CH	CH07	26.0614	119.306	-1905938	4	Fuzhou, Fujian, China	CH	CH07	26.0614	119.306	-1905938	20140508	http://www.southcoastregister.com.au/story/2269032/council-misses-boat-to-china/
296512152	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	40	40	4	1	1.0	2	1	2	2.18818380744	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	20140508	http://www.latimes.com/world/asia/la-fg-china-shaming-20140508-story.html
296512153	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	40	40	4	1	1.0	1	1	1	2.1325648415	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.odt.co.nz/news/politics/301445/woodhouse-confirms-meeting-liu
296512154	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	42	42	4	1	1.9	6	3	6	2.56407206251	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://english.cntv.cn/2014/05/08/ARTI1399542339723441.shtml
296512155	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	42	42	4	1	1.9	4	1	4	1.45631925912	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.3news.co.nz/Parliaments-donation-war-goes-nuclear/tabid/1607/articleID/343360/Default.aspx?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FHCaY+%283News-+Latest+News%29
296512156	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	43	43	4	1	2.8	2	1	2	3.84615384615	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20140508	http://www.radioaustralia.net.au/international/2014-05-09/tuna-baron-excited-by-chinese-opportunity/1308622
296512157	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINESE	CHN					GOV			1	43	43	4	1	2.8	18	3	18	4.82405420393	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://allafrica.com/stories/201405081358.html
296512158	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	46	46	4	1	7.0	2	1	2	1.8281535649	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://english.vietnamnet.vn/fms/government/101683/vietnam-pledges-all-efforts-to-protect-territorial-waters.html
296512159	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	71	71	7	2	7.4	2	1	2	1.47058823529	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://nationalinterest.org/feature/be-afraid-the-eus-next-economic-crisis-looming-10435
296512160	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			1	71	71	7	2	7.4	10	1	10	4.12979351032	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Zimbabwe	ZI	ZI	-20.0	30.0	ZI	20140508	http://allafrica.com/stories/201405080152.html
296512161	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			1	71	71	7	2	7.4	10	1	10	4.25531914894	1	United States	US	US	38.0	-97.0	US	1	United States	US	US	38.0	-97.0	US	1	United States	US	US	38.0	-97.0	US	20140508	http://www.zimbabwestar.com/index.php/sid/221777851/scat/4a6d634cbccbbfe2
296512162	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	100	100	10	3	-5.0	4	1	4	1.47058823529	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://nationalinterest.org/feature/be-afraid-the-eus-next-economic-crisis-looming-10435
296512163	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	111	111	11	3	-2.0	2	1	2	1.03626943005	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.718	-1913826	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.718	-1913826	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.718	-1913826	20140508	http://www.vision.org/visionmedia/visionvideos.aspx?id=84361
296512164	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	112	112	11	3	-2.0	4	1	4	2.45478036176	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20140508	http://cpj.org/blog/2014/05/ilham-tohtis-daughter-fights-for-his-freedom.php
296512165	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			1	120	120	12	3	-4.0	4	1	4	2.10843373494	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.voanews.com/content/china-downplays-dispute-with-vietnam-in-south-china-sea/1910213.html/RK=0
296512166	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	120	120	12	3	-4.0	12	1	12	1.61443494777	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	20140508	http://www.trust.org/item/20140508210031-yuwup
296512167	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			1	120	120	12	3	-4.0	4	1	4	1.77777777778	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20140508	http://www.voanews.com/content/china-downplays-dispute-with-vietnam-in-south-china-sea/1910838.html/RK=0
296512168	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	120	120	12	3	-4.0	48	5	48	1.61389044371	4	Wu Shicun, Jiangxi, China	CH	CH03	27.5847	116.944	11066595	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://in.reuters.com/article/2014/05/08/uk-china-seas-tensions-idINKBN0DO1MT20140508?feedType=RSS&feedName=worldNews
296512169	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			1	120	120	12	3	-4.0	2	1	2	1.69082125604	1	France	FR	FR	46.0	2.0	FR	1	France	FR	FR	46.0	2.0	FR	1	France	FR	FR	46.0	2.0	FR	20140508	http://www.malaysiasun.com/index.php/sid/221792989/scat/303b19022816233b/ht/China-Downplays-Dispute-with-Vietnam-in-South-China-Sea
296512170	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			0	166	166	16	4	-7.0	4	1	4	3.80165289256	4	Yangtze, China (general), China	CH	CH00	31.7867	121.141	-1899838	4	Yangtze, China (general), China	CH	CH00	31.7867	121.141	-1899838	4	Yangtze, China (general), China	CH	CH00	31.7867	121.141	-1899838	20140508	http://www.newscientist.com/article/dn25538-how-your-ancestors-farms-shaped-your-thinking.html?cmpid=RSS%7CNSNS%7C2012-GLOBAL%7Conline-news
296512171	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	166	166	16	4	-7.0	2	1	2	3.80165289256	4	Yangtze, China (general), China	CH	CH00	31.7867	121.141	-1899838	4	Yangtze, China (general), China	CH	CH00	31.7867	121.141	-1899838	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20140508	http://www.newscientist.com/article/dn25538-how-your-ancestors-farms-shaped-your-thinking.html?cmpid=RSS%7CNSNS%7C2012-GLOBAL%7Conline-news
296512172	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	CHINESE	CHN					GOV			0	172	172	17	4	-5.0	5	1	5	2.18818380744	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Zilin, Fujian, China	CH	CH07	25.6714	116.637	10862769	4	Zilin, Fujian, China	CH	CH07	25.6714	116.637	10862769	20140508	http://www.latimes.com/world/asia/la-fg-china-shaming-20140508-story.html
296512173	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	172	172	17	4	-5.0	2	1	2	2.18818380744	4	Zilin, Fujian, China	CH	CH07	25.6714	116.637	10862769	4	Zilin, Fujian, China	CH	CH07	25.6714	116.637	10862769	4	Zilin, Fujian, China	CH	CH07	25.6714	116.637	10862769	20140508	http://www.latimes.com/world/asia/la-fg-china-shaming-20140508-story.html
296512174	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	BEIJING	CHN								CHNGOV	XINJIANG	CHN					GOV			1	173	173	17	4	-5.0	13	3	13	0.611096220852	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140508	http://www.trust.org/item/20140508095131-de5r0
296512175	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	173	173	17	4	-5.0	4	2	4	0.357142857143	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140508	http://www.trust.org/item/20140508095131-de5r0
296512176	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	190	190	19	4	-10.0	2	1	2	1.08695652174	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140508	http://www.economist.com/news/china/21601888-series-attacks-railway-stations-poses-new-threat-security-changing-tactics
296512177	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNGOVMED	CHINA	CHN					GOV	MED		1	10	10	1	1	0.0	4	1	4	1.68539325843	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	20140508	http://www.ntd.tv/en/programs/news-politics/china-forbidden-news/20140508/139422-chinese-police-downsize-guangzhou-knife-attack-suspects-to-one.html
296512178	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOVMED	CHINA	CHN					GOV	MED		1	10	10	1	1	0.0	4	1	4	2.73722627737	4	Santiago, Regióetropolitana, Chile	CI	CI12	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	-33.45	-70.6667	-901202	20140508	http://www.sfgate.com/world/article/News-of-the-day-From-Across-the-Globe-May-9-5464514.php?cmpid=hp-hc-nationworld
296512179	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNGOVMED	CHINA	CHN					GOV	MED		1	112	112	11	3	-2.0	4	1	4	2.9776674938	4	Guangdong, Jilin, China	CH	CH05	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	42.7683	129.336	10884162	20140508	http://qz.com/207532/china-and-americas-spy-wars-just-got-personal/
296512180	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	GUANGZHOU	CHN								CHNJUD	CHINA	CHN					JUD			0	10	10	1	1	0.0	4	1	4	1.68539325843	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	20140508	http://www.ntd.tv/en/programs/news-politics/china-forbidden-news/20140508/139422-chinese-police-downsize-guangzhou-knife-attack-suspects-to-one.html
296512181	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNJUD	CHINA	CHN					JUD			0	17	17	1	1	0.0	4	4	4	1.68968117751	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	20140508	http://www.irishsun.com/index.php/sid/221775047/scat/88176adfdf246af5
296512182	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNJUD	CHINA	CHN					JUD			1	43	43	4	1	2.8	1	1	1	0.974025974026	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	20140508	http://www.thehindu.com/news/international/gao-yu-detained/article5990184.ece
296512183	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNJUD	CHINA	CHN					JUD			0	51	51	5	1	3.4	4	4	4	1.68968117751	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	4	Shigen, Guangdong, China	CH	CH30	22.5348	111.311	10322008	20140508	http://www.irishsun.com/index.php/sid/221775047/scat/88176adfdf246af5
296512184	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNLAB	CHINA	CHN					LAB			1	143	143	14	3	-6.5	2	1	2	2.66272189349	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.menafn.com/1093828724/STOP-POISONING-CHINESE-WORKERS-MAJOR-PROTEST-PLANNED-FRIDAY-AT-APPLES-FLAGSHIP-MANHATTAN-CUBE-STORE
296512185	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNLAB	CHINA	CHN					LAB			1	143	143	14	3	-6.5	2	1	2	2.66272189349	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20140508	http://www.menafn.com/1093828724/STOP-POISONING-CHINESE-WORKERS-MAJOR-PROTEST-PLANNED-FRIDAY-AT-APPLES-FLAGSHIP-MANHATTAN-CUBE-STORE
296512186	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNLEG	CHINA	CHN					LEG			1	15	15	1	1	0.0	1	1	1	1.51515151515	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140508	http://www.japantimes.co.jp/news/2014/05/08/national/new-ldp-delegation-set-to-meet-chinas-no-4-leader-on-friday/
296512187	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINESE	CHN								CHNMED	CHINA	CHN					MED			1	12	12	1	1	-0.4	2	1	2	0.900900900901	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140508	http://www.chinadaily.com.cn/business/2014-05/08/content_17492510.htm
296512188	2014-05-08 00:00:00	201405	2014	2014.3507	CHN	CHINA	CHN								CHNMED	CHINA	CHN					MED			0	1121	112	11	3	-2.0	2	1	2	1.5625	4	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	22.2	111.117	-1925267	20140508	http://timesofindia.indiatimes.com/world/china/China-detains-shames-70-year-old-ex-editor-for-leaking-state-secrets/articleshow/34852324.cms
